patient_id	ProjectID	B_cells_quantiseq	Macrophages_M1_quantiseq	Macrophages_M2_quantiseq	Monocytes_quantiseq	Neutrophils_quantiseq	NK_cells_quantiseq	T_cells_CD4_quantiseq	T_cells_CD8_quantiseq	Tregs_quantiseq	Dendritic_cells_quantiseq	Other_quantiseq	method_label	B_cells_naive_CIBERSORT	B_cells_memory_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_naive_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_(Tregs)_CIBERSORT	T_cells_gamma_delta_CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Eosinophils_CIBERSORT	Neutrophils_CIBERSORT	P-value_CIBERSORT	Correlation_CIBERSORT	RMSE_CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	T_cells_MCPcounter	CD8_T_cells_MCPcounter	Cytotoxic_lymphocytes_MCPcounter	B_lineage_MCPcounter	NK_cells_MCPcounter	Monocytic_lineage_MCPcounter	Myeloid_dendritic_cells_MCPcounter	Neutrophils_MCPcounter	Endothelial_cells_MCPcounter	Fibroblasts_MCPcounter	aDC_xCell	Adipocytes_xCell	Astrocytes_xCell	B-cells_xCell	Basophils_xCell	CD4+_memory_T-cells_xCell	CD4+_naive_T-cells_xCell	CD4+_T-cells_xCell	CD4+_Tcm_xCell	CD4+_Tem_xCell	CD8+_naive_T-cells_xCell	CD8+_T-cells_xCell	CD8+_Tcm_xCell	CD8+_Tem_xCell	cDC_xCell	Chondrocytes_xCell	Class-switched_memory_B-cells_xCell	CLP_xCell	CMP_xCell	DC_xCell	Endothelial_cells_xCell	Eosinophils_xCell	Epithelial_cells_xCell	Erythrocytes_xCell	Fibroblasts_xCell	GMP_xCell	Hepatocytes_xCell	HSC_xCell	iDC_xCell	Keratinocytes_xCell	ly_Endothelial_cells_xCell	Macrophages_xCell	Macrophages_M1_xCell	Macrophages_M2_xCell	Mast_cells_xCell	Megakaryocytes_xCell	Melanocytes_xCell	Memory_B-cells_xCell	MEP_xCell	Mesangial_cells_xCell	Monocytes_xCell	MPP_xCell	MSC_xCell	mv_Endothelial_cells_xCell	Myocytes_xCell	naive_B-cells_xCell	Neurons_xCell	Neutrophils_xCell	NK_cells_xCell	NKT_xCell	Osteoblast_xCell	pDC_xCell	Pericytes_xCell	Plasma_cells_xCell	Platelets_xCell	Preadipocytes_xCell	pro_B-cells_xCell	Sebocytes_xCell	Skeletal_muscle_xCell	Smooth_muscle_xCell	Tgd_cells_xCell	Th1_cells_xCell	Th2_cells_xCell	Tregs_xCell	ImmuneScore_xCell	StromaScore_xCell	MicroenvironmentScore_xCell	Bcells_EPIC	CAFs_EPIC	CD4_Tcells_EPIC	CD8_Tcells_EPIC	Endothelial_EPIC	Macrophages_EPIC	NKcells_EPIC	otherCells_EPIC	StromalScore_estimate	ImmuneScore_estimate	ESTIMATEScore_estimate	TumorPurity_estimate	ProjectID_IPS	MHC_IPS	EC_IPS	SC_IPS	CP_IPS	AZ_IPS	IPS_IPS	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
TCGA-13-1489	ov	0.0126837428048869	0.00706060989168255	0.0311636971422606	0	0.0445239639401378	0.0161957428354186	0	0.00109463903067737	0.00637122531270361	0.0168565974739699	0.864049781568263	quanTIseq																																																																																																																																																	
TCGA-29-1691	ov	0.00639605383019105	0.00282192737283956	0.0852824786224386	0.0324201752617733	0	0.0297698667760626	0	0.00518429367325535	0.0129468695077163	0.013613217219354	0.811565117736369	quanTIseq																																																																																																																																																	
TCGA-23-1023	ov	0.00689623663389696	0.00836256390869894	0.0436277998673932	0	0.038503386447522	0.0110902455129463	0	0.00379724800920387	0.0130126013212864	0.0209854174141568	0.853724500884896	quanTIseq																																																																																																																																																	
TCGA-29-2414	ov	0.0193383176074663	0	0.0848534646378264	0	0	0.0102240593194447	0	0.0138955937613769	0.0182334433903308	0.0456532729965546	0.807801848287	quanTIseq																																																																																																																																																	
TCGA-29-1697	ov	0.0233196975966589	0	0.125217617216908	0	0.0546323149156159	0.0117956583085192	0	0.0105972041995688	0.0081912869906085	0.00591211359014246	0.760334107181978	quanTIseq																																																																																																																																																	
TCGA-24-0966	ov	0.0142917857997461	0.00125234785474511	0.0398477705555474	0.0441390564452983	0	0.00698417570110937	0	0.00473883098223908	0.00801571803265145	0	0.880730314628663	quanTIseq																																																																																																																																																	
TCGA-59-2351	ov	0.0169768869235796	0.0167349674012528	0.0934393182187818	0	0.00863206460846183	0.007693577922629	0	0.00491282945098936	0.0151706133911092	0.022599756165892	0.813839985917304	quanTIseq																																																																																																																																																	
TCGA-04-1347	ov	0.00764587954459152	0	0.0237224185847488	0	0	0.00866037816421154	0.00430122281368443	0.000275934230145256	0.00417508350785308	0.0249744770471348	0.926244606107631	quanTIseq																																																																																																																																																	
TCGA-29-1769	ov	0.0185757326687936	0.0109757362393045	0.0516019300558327	0.0317770388625676	0.00372313489831693	0.00508789776994197	0	0.00609809932453571	0.0081951140163372	0	0.86396531616437	quanTIseq																																																																																																																																																	
TCGA-61-1743	ov	0.0259938595080006	0	0.0418107335823964	0.0509956931020591	0	0.0165612989002892	0	3.77268648082009e-05	0.0275106039662111	0	0.837090084076235	quanTIseq																																																																																																																																																	
TCGA-13-0916	ov	0.0152722242295112	0.0691411939687517	0.0970240600154725	0	0.0215828413910025	0.0136142080258795	0	0.0127318445030309	0.0250452279885839	0	0.745588399877768	quanTIseq																																																																																																																																																	
TCGA-24-2290	ov	0.00814238583828431	0.0863441375277422	0.112585540675306	0	0.0196553982942523	0.0126887564703315	0	0	0.019220536947836	0	0.741363244246247	quanTIseq																																																																																																																																																	
TCGA-59-A5PD	ov	0.0125838588355916	0.0146229999882613	0.0644679142633444	0	0.000437234305743522	0.0152452425375723	0.0251047346175877	0	0.0106582421052216	0.104035688325308	0.752844085021369	quanTIseq																																																																																																																																																	
TCGA-24-2027	ov	0.0127508396521084	0.00648479683644252	0.0326636885909605	0	0.0293854838067409	0.0215491492519796	0	0.00500795243563442	0.00738818344313032	0.0124847937270912	0.872285112255912	quanTIseq																																																																																																																																																	
TCGA-24-1463	ov	0.0257099261658036	0.0126647765484867	0.0541151771389679	0.0822126551491738	0	0.0204109713438505	0	0.0010245850670693	0.0188474267288456	0	0.785014481857803	quanTIseq																																																																																																																																																	
TCGA-04-1338	ov	0.00980078399624967	0.0302340334425926	0.0280574469880125	0	0	0.00297823193931367	0	0.0129171765878825	0.00869164361606383	8.33553842537182e-05	0.907237328045631	quanTIseq																																																																																																																																																	
TCGA-61-1918	ov	0.0201590382674473	0.00361699256332776	0.132301283723453	0	0	0.0110299702699397	0	0.00048815825032389	0.0172644622934009	0.024425632050704	0.790714462581404	quanTIseq																																																																																																																																																	
TCGA-04-1514	ov	0.00986426865451544	0	0.0643609491581003	0	0	0.0212227032479998	0.0224412087230178	0.00474029603119713	0.0132090455979202	0.0638026179710767	0.800358910616173	quanTIseq																																																																																																																																																	
TCGA-09-2054	ov	0.0158264540877301	0.0233857243560062	0.0434580167150377	0.012776196251492	0	0.0304434052164371	0.00166876935661309	0	0.0235106334278309	0.00707567460655287	0.8418551259823	quanTIseq																																																																																																																																																	
TCGA-29-1711	ov	0.00947772095297439	0.0712033268903086	0.128676627421998	0.0888728985246142	0	0.0157806790563795	0	0.0370298578044751	0.0254064669645826	0	0.623552422384667	quanTIseq																																																																																																																																																	
TCGA-24-2035	ov	0.0196293225676491	0.0453985482340954	0.0609712326853883	0.00361348469925585	0	0.00734449712517656	0	0.0086040772372963	0.0191040108771355	0	0.835334826574003	quanTIseq																																																																																																																																																	
TCGA-13-1477	ov	0.0167261907110272	0.00142737111128449	0.00828053046810572	0.0149476652854561	0	0.00711311526482697	0.00898776316030723	0	0.0034449639249599	0.0200677643389266	0.919004635735106	quanTIseq																																																																																																																																																	
TCGA-13-0768	ov	0.0110231952708128	0.0457797433741243	0.0666673101409118	0	0.013098821069067	0.00789899593553138	0	0.056309241088118	0.0437683279805626	0	0.755454365140872	quanTIseq																																																																																																																																																	
TCGA-23-1030	ov	0.0378640459366388	0.006909772743437	0.0476709782724479	0.0400112074700461	0.00906830926094029	0.00770984032114363	0	0.000339294577549961	0.0131279692157118	0	0.837298582202084	quanTIseq																																																																																																																																																	
TCGA-23-1114	ov	0.0191609726195714	0.0435041421802654	0.0365689620239033	0	0.00238322012239082	0.0172054026458348	0	0	0.0150098662123624	0.0058991730468175	0.860268261148854	quanTIseq																																																																																																																																																	
TCGA-24-1424	ov	0.0115617749255011	0.0128066313443571	0.0784995307441333	0	0	0.0222455688341761	0	0.00604220324150236	0.0190485492981382	0.0347138932317869	0.815081848380405	quanTIseq																																																																																																																																																	
TCGA-13-1510	ov	0.0107750214247462	0.00616579028903315	0.0520959198272575	0.0699706770670914	0	0.0131017019451815	0.0117569407245885	0.00760760012473295	0.0124345523731018	0.00587703496736117	0.810214761256906	quanTIseq																																																																																																																																																	
TCGA-57-1582	ov	0.0200069494013285	0	0.0782175130526034	0	0	0.00654581505799295	0	0.00113601927562841	0.0103964807231485	0.0189865185878831	0.864710703901415	quanTIseq																																																																																																																																																	
TCGA-09-2051	ov	0.0154586056381132	0.0107996313239062	0.0982681879176377	0.0431028033331142	0	0.0243515700565859	0	0.00558709867084332	0.0198112618332385	0	0.782620841226561	quanTIseq																																																																																																																																																	
TCGA-25-2391	ov	0.0178311395280928	0.0475223666328523	0.102383142705529	0.0324541431007469	0	0.0113394186743856	0.000993491124009341	0.00929722085655183	0.0116493672594739	0	0.766529710118358	quanTIseq																																																																																																																																																	
TCGA-36-1570	ov	0.009430099470048	0.0012283819814201	0.0492271032325048	0.00560079311432599	0	0.0151014891825111	0	0	0.0085784300016782	0.0312982650266781	0.879535437990834	quanTIseq																																																																																																																																																	
TCGA-29-1763	ov	0.0340105186082459	0.00167788755482279	0.111922590340796	0	0	0.0134267386418677	0	0.000165200655316504	0.0138254950418032	0.0304014615972856	0.794570107559862	quanTIseq																																																																																																																																																	
TCGA-61-2000	ov	0.0051901914757645	0.0748252295023737	0.0280990333811891	0.0793294750271772	0	0.0167172680646798	0	0.00332145894013971	0.0287432176132145	0	0.763774125995462	quanTIseq																																																																																																																																																	
TCGA-61-2104	ov	0.0167653900852941	0.0620973794709627	0.102883293487901	0.0150933664365028	0.0189525480874856	0.011077067325137	0	0.00444959449334705	0.023483803010835	0	0.745197557602534	quanTIseq																																																																																																																																																	
TCGA-61-2113	ov	0.0090250672288626	0.040721065962639	0.100106141592978	0	0.00743631958248062	0.0217384982951818	0	0.00445369246370811	0.027034080515915	0.0268261317637097	0.762659002594525	quanTIseq																																																																																																																																																	
TCGA-36-1575	ov	0.0177867913959562	0	0.0481678806174355	0.0426263782240788	0	0.0196098870611803	0	0	0.0191155678261534	0.0119246343254314	0.840768860549765	quanTIseq																																																																																																																																																	
TCGA-25-1315	ov	0.0255033407864003	0	0.0378010740388192	0	0.00485491584981024	0.00995349017189683	0	9.54123397659246e-05	0.00882346785242569	0.0170927617501138	0.895875537210768	quanTIseq																																																																																																																																																	
TCGA-04-1356	ov	0.0143637816613124	0.0252297143093819	0.0464318854595683	0	0	0.0144927830171736	0	0.00439734606783617	0.0112571329724798	0.0294314930501415	0.854395863462106	quanTIseq																																																																																																																																																	
TCGA-23-1021	ov	0.0113759141512459	0.00224090240019024	0.0281705728472372	0.038818539754637	0	0.0166486771151882	0	0.00354277421014924	0.00780957260564003	0	0.891393046915712	quanTIseq																																																																																																																																																	
TCGA-13-1494	ov	0.00677846542464318	0.0654579610954516	0.0946448852562216	0.0280332550677909	0.0025410790470798	0.0120207668119248	0	0.00506617474980803	0.0284552479002999	0.0684811144744154	0.688521050172365	quanTIseq																																																																																																																																																	
TCGA-24-2026	ov	0.0145308551023656	0.0243213674433723	0.0881361127041656	0	0	0.00911270073734047	0	0.00611252434808514	0.0115319101885418	0.0491100351804098	0.797144494295719	quanTIseq																																																																																																																																																	
TCGA-30-1861	ov	0.0599700585649405	0	0.0665560115902133	0	0.00747140643438647	0.00681865210152486	0	0	0	0.01483408203127	0.844349789277665	quanTIseq																																																																																																																																																	
TCGA-24-1425	ov	0.0122581918406739	0.0357875724143089	0.0952178989337973	0	0.00855143169401927	0.0158516731500756	0	0.0042848955579983	0.0260987675711312	0.00352376092610999	0.798425807911886	quanTIseq																																																																																																																																																	
TCGA-25-1324	ov	0.0134191042843453	0	0.112140159225293	0	0	0.00892516671395158	0.0674316514463373	0.00582057413656288	0.00679143644320436	0.0556948212509739	0.729777086499332	quanTIseq																																																																																																																																																	
TCGA-25-1317	ov	0.0265938727173128	0.00789426325034677	0.0363629948179326	0	0	0.0164253410170744	0	0	0.0118481402169509	0.0318053914859343	0.869069996494448	quanTIseq																																																																																																																																																	
TCGA-13-1492	ov	0	0	0.0495971542212719	0	0	0	0	0.11952136731231	0	0.109612361759203	0.721269116707215	quanTIseq																																																																																																																																																	
TCGA-30-1891	ov	0.0102190335328853	0.0101971578720433	0.0893001766907527	0.0848927072867628	0	0.00938385586828643	0	0.0103224181675023	0.0138340905724709	0	0.771850560009296	quanTIseq																																																																																																																																																	
TCGA-24-1551	ov	0.00946744358155836	0.0760420790244105	0.0694309688296298	0.0145364817722699	0.00721917817945831	0.0129539704048777	0	0.0101166475903137	0.0205020848940868	0	0.779731145723395	quanTIseq																																																																																																																																																	
TCGA-24-0970	ov	0.0297674986706486	0.0306600906930347	0.0262682602693539	0	0	0.00671167648673528	0	0	0.0058562531601949	0.0199485211837095	0.880787699536323	quanTIseq																																																																																																																																																	
TCGA-25-1323	ov	0.0147915591951419	0.00339008001552007	0.0394837840303469	0	0.018663578811314	0.0106548434488579	0.00824526801993963	0.000890542887106814	0.00846743655461259	0.01310233412443	0.88231057291273	quanTIseq																																																																																																																																																	
TCGA-04-1362	ov	0.00944426344717472	0.00337762086697097	0.0641097466024279	0	0	0.0145184448272707	0	0.000709149888423703	0.0178928440687626	0.0484033039866266	0.841544626312343	quanTIseq																																																																																																																																																	
TCGA-13-1497	ov	0.0074527632649135	0.00804399160669781	0.0401226997347404	0	0	0.00955229946598393	0.0078098803146531	0.00443205144399824	0.0079163274176146	0.0262082702111586	0.88846171654024	quanTIseq																																																																																																																																																	
TCGA-24-1562	ov	0.0212966933947288	0.038512962943098	0.0851607789754107	0	0.0149949515472268	0.00959332395919929	0	0.00614748846310237	0.0217377833342059	0.00655611892429676	0.795999898458731	quanTIseq																																																																																																																																																	
TCGA-30-1860	ov	0.00219495190153051	0.0336071911998972	0.0391178646019777	0.155979426969886	0	0.00975438329599827	0.00256302718778765	0.0349012603202533	0.017903686827462	0	0.703978207695207	quanTIseq																																																																																																																																																	
TCGA-25-1632	ov	0.0503675810243527	0.00436281669552702	0.062981049957204	0	0	0.0103442601579023	0	0	0.0100239289648102	0.0639083999012063	0.798011963298997	quanTIseq																																																																																																																																																	
TCGA-36-1569	ov	0.0266399565560173	0.0193127438699652	0.0910083608687532	0.0555096895273644	0	0.0129138113796661	0	0.029422077377813	0.0243527400117205	0	0.7408406204087	quanTIseq																																																																																																																																																	
TCGA-13-0800	ov	0.0110636586410491	0	0.0374509679761238	0	0	0.0103605201815241	0.0108256528854044	0.00259057806171968	0.00365010715949545	0.0414388743661651	0.882619640728518	quanTIseq																																																																																																																																																	
TCGA-20-0987	ov	0.00419150396059402	0.0610867372225594	0.149070533727125	0.0507103124710383	0	0.0209933787096095	0.0382060826029697	0.0117181056772121	0.0078018421479159	0	0.656221503480976	quanTIseq																																																																																																																																																	
TCGA-25-1877	ov	0.00880109689075694	0.00370200029605532	0.0248652943557662	0.0356983539297368	0	0.0113451789035611	0	0.0111166540759302	0.0113242833378981	0.0147760127898084	0.878371125420487	quanTIseq																																																																																																																																																	
TCGA-24-2297	ov	0.0340311021515428	0	0.105734482192802	0	0.0242891769246433	0.00744663796542114	0	0	0.00417903717360922	0.0363910253920519	0.787928538199929	quanTIseq																																																																																																																																																	
TCGA-36-1574	ov	0.011778153499344	0.056630239653351	0.0421823608652241	0.0300056366705889	0	0.0262555049605939	0	0.000447870806175874	0.0206909050402734	0.00444915908407598	0.807560169420373	quanTIseq																																																																																																																																																	
TCGA-OY-A56Q	ov	0.0185905851941124	0	0.0700877454619656	0	0	0.00669867181018777	0.0575503894238008	0	0.00722232529346107	0.0609280259183276	0.778922256898145	quanTIseq																																																																																																																																																	
TCGA-13-1483	ov	0.00850815490105452	0.0239263468785377	0.0427181976296511	0.0152304180000737	0	0.00527835922113409	0.0180256933442358	0.00186329179246237	0.00893136634591192	0.019334758940192	0.856183412946747	quanTIseq																																																																																																																																																	
TCGA-24-2289	ov	0.0121819644497901	0.0840150727550668	0.111759317550497	0	0	0.0113854039487941	0	0	0.0237745098847574	0	0.756883731411095	quanTIseq																																																																																																																																																	
TCGA-36-1568	ov	0.0139553514010775	0.00889261315979155	0.0679091297470079	0.0114101367521113	0.00469037641947758	0.0127707547700395	0.00396140492390036	0.00727859481640043	0.0273883966615824	0.00950026964361978	0.832242971704992	quanTIseq																																																																																																																																																	
TCGA-04-1361	ov	0.011033044221768	0.00192928595867779	0.0568944094842114	0	0.0179372328180585	0.00864176885568823	0	0.00682361397235991	0.0159933074329307	0.00521815759821994	0.875529179658086	quanTIseq																																																																																																																																																	
TCGA-13-0890	ov	0.0158122305767622	0.0286351827284719	0.0838011322575335	0	0	0.0143493220363606	0	0.00386901339836017	0.0202775789556078	0.0310824469398831	0.802173093107021	quanTIseq																																																																																																																																																	
TCGA-61-2092	ov	0.00417994060758491	0	0.0288637626453404	0	0.00839425821394421	0.0191201302311808	0.00297013215765953	0	0	0.00885238657294295	0.927619389571347	quanTIseq																																																																																																																																																	
TCGA-24-1563	ov	0.0127284891693415	0.0336611728768353	0.0542755585340767	0.0291575757040551	0	0.0134913803557266	0.00400557824350543	0.00284364280730215	0.0220997265837152	0.00250076572509331	0.825236110000349	quanTIseq																																																																																																																																																	
TCGA-20-1685	ov	0.0145093851102125	0.00225628152104897	0.143994566990998	0	0.0108245793327488	0.00963614500498459	0	0.00254195965742844	0.0190929687449214	0.0130730443403476	0.78407106929731	quanTIseq																																																																																																																																																	
TCGA-09-1669	ov	0.0142487373686851	0.0172354489855026	0.054471365347991	0.0147971897221572	0	0.0103648994069948	0	0.0161840018123787	0.0210453956542828	0.00740940313012405	0.844243558571884	quanTIseq																																																																																																																																																	
TCGA-13-1405	ov	0.0112070064855242	0.076456343086751	0.109497914070311	0.0870127510440459	0	0.013304448874421	0	0.0197743064655355	0.0200266227139216	0	0.66272060725949	quanTIseq																																																																																																																																																	
TCGA-25-1314	ov	0.0179053600042414	0.00663001057346371	0.0296204922477009	0.0359625965257088	0	0.0242127645883472	0	0.0042917084202536	0.00809022161662883	0	0.873286846023656	quanTIseq																																																																																																																																																	
TCGA-13-0720	ov	0.00844090667220573	0.0116943154379591	0.0289989118175453	0.0495769962861529	0	0.0062200636828351	0.0363417134986137	0.00144181631813519	0.00652428605108587	0	0.850760990235467	quanTIseq																																																																																																																																																	
TCGA-29-1698	ov	0.014710594547177	0.0203282145719148	0.0539766768000671	0.0338728624258281	0	0.0188992535603692	0	0.00462944275249625	0.0235907747713473	0.00342391631317314	0.826568264257627	quanTIseq																																																																																																																																																	
TCGA-09-1668	ov	0.0260190673452676	0.0407142705454605	0.0766354772859903	0	0.000290810053553376	0.0114951869260405	0	0.0104803195559332	0.0494639328980793	0.022279511644812	0.762621423744863	quanTIseq																																																																																																																																																	
TCGA-29-1785	ov	0.015734132582645	0.00978143456173145	0.123408563731244	0.0399614119397408	0	0.00283030375818417	0	0.027972673631	0.0193761352824335	0	0.760935344513021	quanTIseq																																																																																																																																																	
TCGA-10-0928	ov	0.0151598118623087	0.00344227957964967	0.0775202882070728	0	0	0.0107036010801636	0	0	0.00865935537893493	0.0723752522585983	0.812139411633272	quanTIseq																																																																																																																																																	
TCGA-29-1694	ov	0.00588610270613158	0.0300888790571163	0.0676456070434089	0.103398285466533	0	0.0144877472104939	0.0511305483817672	0.00707809329817864	0.0102236420735741	0	0.710061094762797	quanTIseq																																																																																																																																																	
TCGA-61-2012	ov	0.0131002539120821	0.0413666418697907	0.0724732376568575	0	0.000845686341034123	0.0181678742598194	0	0.0202874344311859	0.020405165304252	0.0115575681976288	0.801796138027349	quanTIseq																																																																																																																																																	
TCGA-13-0714	ov	0.0068408929712879	0.0040090725611242	0.023615927222167	0.0342850125374378	0	0.00520837054590119	0	0.0038744544047898	0.0168402774051739	0	0.905325992352118	quanTIseq																																																																																																																																																	
TCGA-09-1674	ov	0.0275630729357631	0.00198455869578529	0.0350910126922775	0	0.00965765092879554	0.0189336394656528	0	0.00164629519146105	0.0112891233655727	0.0269054649422886	0.866929181782403	quanTIseq																																																																																																																																																	
TCGA-13-0726	ov	0.0123523394053504	0.00182855714561807	0.0285323189556722	0.018508582579962	0	0.00734035436009971	0.026923566017069	0.000506887644705376	0.00461141379315056	0.011723436404549	0.887672543693824	quanTIseq																																																																																																																																																	
TCGA-04-1517	ov	0.0115598550365757	0	0.0469469147381078	0	0	0.0165646734085922	0	0	0.0135048297081406	0.01652141541035	0.894902311698234	quanTIseq																																																																																																																																																	
TCGA-36-1576	ov	0.032253674894703	0.0572705372521361	0.073119812365783	0	0	0.0125625718294799	0.00017165664147524	0.0228967617848102	0.0289217844753123	0.00620003093271016	0.76660316982359	quanTIseq																																																																																																																																																	
TCGA-20-0991	ov	0.0144108830818015	0.0486731924618684	0.141171808252221	0.0200484139044087	0	0.00398778588327697	0	0.0246067259262462	0.0268317497246453	0.0124007010590098	0.707868739706522	quanTIseq																																																																																																																																																	
TCGA-13-0923	ov	0.0105725877747584	0.00131184306993949	0.0582835064617372	0	0.00697332470994559	0.011138324234533	0	0.00855309809345872	0.00748825228306871	0.0126841356563172	0.882994927716242	quanTIseq																																																																																																																																																	
TCGA-23-2081	ov	0.0102562150157249	0.00143144833089096	0.0326571486584852	0.0480061612107891	0	0.00981472385372265	0.0134192786873242	0.00356898365307354	0.00667760148324317	0	0.874168439106746	quanTIseq																																																																																																																																																	
TCGA-25-2401	ov	0.0159465493171298	0.0539086006356417	0.1775650118851	0	0	0.00852101611970858	0	0.0111606141989241	0.0221952635370685	0.0267417617445069	0.683961182561921	quanTIseq																																																																																																																																																	
TCGA-29-1778	ov	0.0129252506029174	0.00308865608553036	0.112043749756658	0	0	0.00668534037701534	0	0.00633728006720737	0.0191483626440618	0.0186895472827998	0.82108181318381	quanTIseq																																																																																																																																																	
TCGA-13-0802	ov	0.0160510345089437	0	0.0638491394303317	0	0.000278918298324902	0.0104846311401906	0	0	0.0126111124587231	0.045935233531992	0.850789930631494	quanTIseq																																																																																																																																																	
TCGA-13-0919	ov	0.0238750774762527	0.0287338705389423	0.0677871197734151	0	0	0.00746070863563619	0.0228516406162202	0	0.00807857018369246	0.0126887344402789	0.828524278335562	quanTIseq																																																																																																																																																	
TCGA-31-1950	ov	0.00844744836357438	0.0058789691601869	0.0678314828958844	0	0.00779069724473081	0.0412205419077853	0	0.00747464692759506	0.0177934910315466	0.00446071534016629	0.83910200712853	quanTIseq																																																																																																																																																	
TCGA-23-1029	ov	0.0230694374738861	0	0.0779108592890501	0	0	0.0124873421211681	0	0	0.0143978858402284	0.0592654276142476	0.81286904766142	quanTIseq																																																																																																																																																	
TCGA-24-2023	ov	0.00917034622959255	0.0201809907867288	0.0335403463547443	0.0907697631075652	0	0.00970663200763554	0.0179845897263308	0.00812918064000026	0.00695730441165494	0	0.803560846735748	quanTIseq																																																																																																																																																	
TCGA-24-1604	ov	0.0197557294104346	0.0074812982542465	0.0556830841267245	0.0279821539576173	0	0.0117224641107782	0.00717006134427884	0.00140179593489489	0.0149885971417713	0.00896517685646035	0.844849638862793	quanTIseq																																																																																																																																																	
TCGA-10-0934	ov	0.000671013748709623	0.00037777180273516	0.0117471800261755	0	0	0.00963785698908136	0.0164062868141563	0	0.000499259669353719	0.0354120900727433	0.925248540877045	quanTIseq																																																																																																																																																	
TCGA-24-0968	ov	0.0122660754797237	0.0340058886085169	0.0705518302870331	0.00400541323296939	0	0.00353782586728601	0	0.00962778395759209	0.00971103570354916	0	0.85629414686333	quanTIseq																																																																																																																																																	
TCGA-13-0883	ov	0.0157185411614165	0.072469362282225	0.0997086140097135	0.00240294391698105	0	0.0186929504353555	0	0.0091060293785679	0.0282275999457581	0	0.753673958869982	quanTIseq																																																																																																																																																	
TCGA-25-1631	ov	0.00561174471821876	0.00510924198441236	0.0919001803186973	0	0.0106699061798053	0.0182851601306661	0.0041556184613414	0.00180082262716537	0.0157662945240375	0	0.846701031055656	quanTIseq																																																																																																																																																	
TCGA-13-0762	ov	0.0109266364431552	0.00944596348763591	0.0171726531471363	0	0	0.00853051560209986	0	0	0.0141049287469523	0.0202043217043911	0.919614980868629	quanTIseq																																																																																																																																																	
TCGA-13-1505	ov	0.0103947078463307	0.00779358328499623	0.0617335018228008	0.0517990642423137	0	0.0118611178842992	0	0.0110012637603591	0.0200352105189666	0.00541402682705143	0.819967523812882	quanTIseq																																																																																																																																																	
TCGA-10-0937	ov	0.0116777249681102	0.00468052238675937	0.0451688261260047	0.0582633883410436	0	0.0094153211561228	0	0.00714070931170294	0.012517522988939	0	0.851135984721317	quanTIseq																																																																																																																																																	
TCGA-20-1684	ov	0.012852009881155	0	0.0988042942254027	0	0	0.0195439160240061	0	0	0.0137250075321237	0.0508318572097366	0.804242915127576	quanTIseq																																																																																																																																																	
TCGA-24-1428	ov	0.0224088160883632	0.0307593061817398	0.0595892570707323	0	0	0.0124326436178396	0	0.000888063083488806	0.0173131502101543	0.0118769042903873	0.844731859457295	quanTIseq																																																																																																																																																	
TCGA-24-1849	ov	0.0279521392117227	0.058806265057626	0.122697044890617	0	0	0.00912135509727463	0	0.0265687341588979	0.0317317957664924	0	0.723122665817369	quanTIseq																																																																																																																																																	
TCGA-29-1703	ov	0.00940118414398005	0.0189385179809232	0.0433092752453561	0.0191251838878778	0	0.0216073932912399	0	0.00336034624818219	0.0140983473624284	0.0017499448345585	0.868409807005454	quanTIseq																																																																																																																																																	
TCGA-25-2393	ov	0.00975981874309456	0.0132786237309399	0.0298683095435775	0	0	0.0121519256334018	0.0111989485465324	0.00705476662456394	0.00632164985714601	0.0373623441058335	0.87300361321491	quanTIseq																																																																																																																																																	
TCGA-25-1322	ov	0.012194851910533	0.0379558206432658	0.137122543736776	0	0.00114031114832911	0.0128675776843975	0	0	0.0163221823829765	0.0221497245421192	0.760246987951603	quanTIseq																																																																																																																																																	
TCGA-61-1721	ov	0.00889159141826619	0.00398402417866786	0.0854062562972773	0	0.000451904228318413	0.0167353675719311	0.0193286779019678	0.00345738752647968	0.0155847282181133	0.0436725783823802	0.802487484276598	quanTIseq																																																																																																																																																	
TCGA-24-1928	ov	0.00755595080600527	0.0283059474304109	0.104384369477808	0	0.0105882535216562	0.0144501853386547	0	0.00571445624519442	0.0268331264116481	1.83819507993251e-05	0.802149328817823	quanTIseq																																																																																																																																																	
