field_id,n_cells,n_grid_bins,area_um2_proxy,centroid_x,centroid_y,mregDC_high_fraction,AP_MHCII_high_fraction,cohigh_fraction,median_TLS_integrated,median_mregDC,median_AP_MHCII_proxy,median_IFN_response,median_TLS_chemokine,median_B_cell,median_T_cell,median_FDC_GC_proxy,median_HEV_stromal_proxy,median_tumor_proliferation,median_tumor_EMT_invasion
1620,12,3,3675.0,6586.9288330078125,5804.239339192708,1.0,0.08333333333333333,0.08333333333333333,0.2580990187532225,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.6968429176175343,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.8638740055252745,-0.2651848279886006,-0.1488584423960205
677,11,3,3675.0,10035.172585227272,2974.8988148082385,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
805,10,3,3675.0,4461.406689453125,3317.1978515625,1.0,0.2,0.2,0.17346357121044037,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.14814581646767766,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.6254365562438733,-0.2651848279886006,-0.1488584423960205
1927,10,3,3675.0,1873.2509399414062,6998.264404296875,1.0,0.0,0.0,0.3894370529377198,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,0.2383242278720439,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,0.39719372083204824,-0.2651848279886006,-0.1488584423960205
1784,9,3,3675.0,6055.978081597223,6377.292914496527,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
2019,9,3,3675.0,2811.238037109375,7388.762315538194,1.0,0.0,0.0,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1074,42,2,2450.0,3054.930466424851,4028.3656703404017,1.0,0.023809523809523808,0.023809523809523808,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
1025,38,2,2450.0,2482.3696353310033,3905.4272846422696,1.0,0.05263157894736842,0.05263157894736842,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
134,37,2,2450.0,5996.475480363176,1018.7664679449957,1.0,0.13513513513513514,0.13513513513513514,-0.08838780025696436,-0.08143928000128539,-0.17608969851103667,-0.15740122242167007,-0.1088472625413905,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
695,31,2,2450.0,3039.795685798891,3031.1788999495966,1.0,0.7419354838709677,0.7419354838709677,-0.08838780025696436,-0.08143928000128539,1.258861673508407,2.55601722388394,2.692251040344334,-0.058819394261891346,-0.09399313265080518,-0.11220550431535131,-0.16011755815834072,-0.2651848279886006,-0.1488584423960205
